trip_id,start_date,subscriber_type,start_station_name,start_station_id
1153793,2016-04-07 18:08:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1163942,2016-04-15 17:07:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1160949,2016-04-13 18:08:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1157361,2016-04-11 18:07:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1172486,2016-04-21 18:31:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1250592,2016-06-22 16:41:00.000000 UTC,Subscriber,Stanford in Redwood City,25
1243395,2016-06-16 18:07:00.000000 UTC,Subscriber,Stanford in Redwood City,25
1258393,2016-06-28 18:38:00.000000 UTC,Subscriber,Stanford in Redwood City,25
1252525,2016-06-23 18:11:00.000000 UTC,Subscriber,Stanford in Redwood City,25
1249340,2016-06-21 18:39:00.000000 UTC,Subscriber,Stanford in Redwood City,25
1247444,2016-06-20 18:10:00.000000 UTC,Subscriber,Stanford in Redwood City,25
1256768,2016-06-27 18:40:00.000000 UTC,Subscriber,Stanford in Redwood City,25
1254095,2016-06-24 18:36:00.000000 UTC,Subscriber,Stanford in Redwood City,25
1253950,2016-06-24 17:32:00.000000 UTC,Subscriber,Kaiser Hospital,26
1235559,2016-06-10 17:49:00.000000 UTC,Subscriber,Kaiser Hospital,26
1237930,2016-06-13 17:08:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1254163,2016-06-24 19:34:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1254937,2016-06-26 11:35:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
